,brand,model,color,registration_date,year,price_in_euro,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,mileage_in_km
101844,mazda,Mazda CX-30,black,04/2023,2023,31990,186,Automatic,Petrol,5.5,1990.0
101845,mazda,Mazda CX-60,black,02/2023,2023,53200,200,Automatic,Diesel,5.0,2692.0
101846,mazda,Mazda 6,black,03/2023,2023,39895,194,Automatic,Petrol,6.8,0.0
101847,mazda,Mazda 3,black,04/2023,2023,33580,122,Automatic,Petrol,5.6,2481.0
101849,mazda,Mazda 2,black,06/2023,2023,18950,90,Manual,Petrol,4.7,5.0
101850,mazda,Mazda CX-5,black,02/2023,2023,30999,165,Manual,Petrol,5.8,4649.0
101851,mazda,Mazda CX-30,black,04/2023,2023,30950,186,Manual,Petrol,5.7,5.0
101852,mazda,Mazda CX-5,black,06/2023,2023,43495,194,Automatic,Petrol,7.6,10.0
101853,mazda,Mazda CX-5,black,03/2023,2023,33490,165,Manual,Hybrid,5.8,3.0
101854,mazda,Mazda 6,black,03/2023,2023,44500,194,Automatic,Petrol,6.8,2900.0
101856,mazda,Mazda 6,black,06/2023,2023,36990,194,Automatic,Petrol,6.8,50.0
101857,mazda,Mazda 6,black,03/2023,2023,34777,165,Manual,Petrol,6.5,10.0
101858,mazda,Mazda 6,black,03/2023,2023,35490,194,Automatic,Petrol,6.8,5.0
101859,mazda,Mazda CX-60,black,02/2023,2023,49890,200,Automatic,Diesel,5.0,15000.0
101860,mazda,Mazda,black,02/2023,2023,39990,194,Automatic,Petrol,6.8,3.0
101861,mazda,Mazda CX-5,black,03/2023,2023,41950,194,Automatic,Petrol,7.6,10.0
101862,mazda,Mazda CX-60,black,03/2023,2023,53950,200,Automatic,Diesel Hybrid,5.0,3500.0
101864,mazda,Mazda 6,black,05/2023,2023,38900,194,Automatic,Petrol,6.8,782.0
101865,mazda,Mazda CX-60,black,02/2023,2023,54405,200,Automatic,Diesel Hybrid,5.0,2063.0
101866,mazda,Mazda MX-5,black,03/2023,2023,33690,184,Manual,Petrol,6.9,1111.0
101867,mazda,Mazda CX-5,black,02/2023,2023,39900,194,Automatic,Petrol,7.2,3000.0
101868,mazda,Mazda CX-60,black,03/2023,2023,54690,254,Automatic,Diesel,5.3,3000.0
101869,mazda,Mazda 6,black,03/2023,2023,40990,194,Automatic,Petrol,6.8,1500.0
101870,mazda,Mazda 6,black,03/2023,2023,40610,194,Automatic,Petrol,6.8,3.0
101871,mazda,Mazda MX-5,black,03/2023,2023,35450,184,Manual,Petrol,6.9,5.0
101872,mazda,Mazda CX-5,black,03/2023,2023,38690,194,Automatic,Petrol,7.4,1.0
101873,mazda,Mazda MX-5,black,04/2023,2023,32890,184,Manual,Petrol,6.9,3.0
101874,mazda,Mazda CX-60,black,02/2023,2023,54950,200,Automatic,Diesel,4.9,500.0
101875,mazda,Mazda MX-5,black,03/2023,2023,33190,132,Manual,Petrol,6.1,1000.0
101877,mazda,Mazda MX-5,black,03/2023,2023,32850,184,Manual,Petrol,6.9,406.0
101878,mazda,Mazda CX-5,black,03/2023,2023,35900,194,Automatic,Petrol,7.1,50.0
101879,mazda,Mazda CX-60,black,03/2023,2023,51890,192,Automatic,Hybrid,2.2,3306.0
101880,mazda,Mazda CX-60,black,05/2023,2023,56740,254,Automatic,Diesel Hybrid,5.0,772.0
101881,mazda,Mazda CX-5,black,03/2023,2023,37750,194,Automatic,Petrol,7.6,3500.0
101882,mazda,Mazda 3,black,03/2023,2023,30990,186,Automatic,Petrol,5.2,4000.0
101883,mazda,Mazda CX-5,black,05/2023,2023,43900,194,Automatic,Petrol,7.2,5.0
101884,mazda,Mazda CX-60,black,06/2023,2023,55790,254,Automatic,Diesel,5.0,5000.0
101885,mazda,Mazda 2,black,06/2023,2023,23830,90,Manual,Petrol,4.4,2001.0
101886,mazda,Mazda CX-5,black,03/2023,2023,38990,194,Automatic,Petrol,7.2,2500.0
101887,mazda,Mazda CX-5,black,06/2023,2023,40490,194,Automatic,Petrol,7.2,8.0
101888,mazda,Mazda CX-5,black,06/2023,2023,32990,165,Manual,Petrol,6.5,900.0
101889,mazda,Mazda 3,black,03/2023,2023,29550,186,Manual,Petrol,4.7,8000.0
101890,mazda,Mazda,black,03/2023,2023,27995,150,Automatic,Hybrid,5.6,991.0
101891,mazda,Mazda CX-60,black,04/2023,2023,54900,254,Automatic,Diesel Hybrid,5.0,1180.0
101892,mazda,Mazda MX-5,black,03/2023,2023,36999,184,Manual,Petrol,6.9,300.0
101893,mazda,Mazda 3,black,06/2023,2023,33930,150,Automatic,Petrol,6.2,2001.0
101894,mazda,Mazda 6,black,04/2023,2023,37940,194,Automatic,Petrol,6.8,1736.0
101895,mazda,Mazda CX-5,black,03/2023,2023,35890,165,Manual,Petrol,6.4,1002.0
101896,mazda,Mazda MX-5,black,01/2023,2023,36950,184,Manual,Petrol,6.9,50.0
101897,mazda,Mazda MX-5,black,03/2023,2023,34440,184,Manual,Petrol,6.9,10.0
101898,mazda,Mazda 6,black,03/2023,2023,39990,194,Automatic,Petrol,6.8,9900.0
101899,mazda,Mazda MX-5,black,03/2023,2023,34490,184,Manual,Petrol,6.9,10.0
101900,mazda,Mazda 3,black,03/2023,2023,25980,122,Manual,Hybrid,5.1,408.0
101901,mazda,Mazda 3,black,03/2023,2023,32590,186,Manual,Petrol,4.7,10.0
101903,mazda,Mazda 6,black,01/2023,2023,36680,194,Automatic,Petrol,6.8,5.0
101904,mazda,Mazda CX-60,black,05/2023,2023,55750,254,Automatic,Diesel Hybrid,5.0,10.0
101905,mazda,Mazda CX-5,black,05/2023,2023,38650,194,Automatic,Petrol,7.6,3592.0
101906,mazda,Mazda CX-60,black,03/2023,2023,51990,200,Automatic,Diesel Hybrid,4.8,473.0
101907,mazda,Mazda MX-5,black,03/2023,2023,28880,132,Manual,Petrol,6.3,20.0
101908,mazda,Mazda,black,02/2023,2023,38990,194,Automatic,Petrol,6.8,4900.0
101909,mazda,Mazda,black,03/2023,2023,22430,90,Automatic,Petrol,4.7,995.0
101910,mazda,Mazda CX-60,black,03/2023,2023,58250,254,Automatic,Diesel Hybrid,5.0,3650.0
101911,mazda,Mazda 2,black,03/2023,2023,27840,92,Automatic,Petrol,3.8,1000.0
101912,mazda,Mazda 6,black,03/2023,2023,39950,194,Automatic,Petrol,6.8,20.0
101913,mazda,Mazda MX-5,black,04/2023,2023,36775,184,Manual,Petrol,6.9,999.0
101914,mazda,Mazda CX-60,black,06/2023,2023,53550,254,Automatic,Diesel Hybrid,5.0,661.0
101915,mazda,Mazda CX-60,black,02/2023,2023,53990,200,Automatic,Diesel Hybrid,5.0,860.0
101916,mazda,Mazda,black,05/2023,2023,29250,122,Manual,Hybrid,5.1,327.0
101917,mazda,Mazda,black,03/2023,2023,41950,194,Automatic,Petrol,6.8,2966.0
101918,mazda,Mazda 2,black,02/2023,2023,18950,90,Manual,Petrol,5.3,2000.0
101919,mazda,Mazda MX-5,black,03/2023,2023,31990,184,Manual,Petrol,6.9,300.0
101920,mazda,Mazda MX-5,black,06/2023,2023,34420,184,Manual,Petrol,6.9,43.0
101921,mazda,Mazda 2,black,04/2023,2023,27730,116,Automatic,Hybrid,3.8,1001.0
101922,mazda,Mazda MX-5,black,04/2023,2023,36850,184,Manual,Petrol,6.9,2000.0
101924,mazda,Mazda MX-5,black,03/2023,2023,32950,184,Manual,Petrol,6.9,1000.0
101925,mazda,Mazda CX-60,black,02/2023,2023,51880,200,Automatic,Diesel Hybrid,5.0,7000.0
101926,mazda,Mazda CX-5,black,03/2023,2023,31990,165,Manual,Petrol,6.8,500.0
101927,mazda,Mazda CX-60,black,02/2023,2023,52990,200,Automatic,Diesel,5.0,500.0
101928,mazda,Mazda MX-5,black,03/2023,2023,37840,184,Manual,Petrol,6.9,5.0
101929,mazda,Mazda CX-60,black,02/2023,2023,52900,200,Automatic,Diesel,5.0,12500.0
101930,mazda,Mazda MX-5,black,03/2023,2023,34990,184,Manual,Petrol,6.9,1000.0
101931,mazda,Mazda 2,black,03/2023,2023,29215,92,Manual,Hybrid,4.0,1062.0
101932,mazda,Mazda 6,black,03/2023,2023,42180,193,Automatic,Petrol,6.8,4766.0
101934,mazda,Mazda,black,05/2023,2023,21990,90,Manual,Hybrid,4.4,10.0
101935,mazda,Mazda MX-5,black,03/2023,2023,33490,184,Manual,Petrol,6.9,1.0
101936,mazda,Mazda 6,black,06/2023,2023,36860,165,Manual,Petrol,6.5,5.0
101938,mazda,Mazda,silver,03/2023,2023,16990,75,Manual,Petrol,4.4,951.0
101939,mazda,Mazda,silver,04/2023,2023,31890,150,Automatic,Hybrid,5.6,1885.0
101940,mazda,Mazda 3,silver,03/2023,2023,25944,122,Manual,Petrol,5.1,5100.0
101941,mazda,Mazda CX-60,silver,02/2023,2023,53444,200,Automatic,Diesel,4.8,6269.0
101942,mazda,Mazda MX-5,silver,03/2023,2023,32490,184,Manual,Petrol,6.9,5.0
101944,mazda,Mazda 2,violet,03/2023,2023,17650,75,Manual,Petrol,4.4,300.0
101946,mazda,Mazda 6,white,04/2023,2023,39999,194,Automatic,Petrol,6.8,900.0
101947,mazda,Mazda CX-60,white,03/2023,2023,58850,192,Manual,Hybrid,2.2,3369.0
101951,mazda,Mazda CX-5,white,03/2023,2023,30890,165,Manual,Petrol,6.1,1.0
101952,mazda,Mazda 3,white,01/2023,2023,28450,150,Manual,Petrol,5.0,100.0
101954,mazda,Mazda 6,white,03/2023,2023,42900,194,Automatic,Petrol,6.8,62.0
101955,mazda,Mazda 6,white,03/2023,2023,38990,194,Automatic,Petrol,6.8,8.0
101956,mazda,Mazda CX-5,white,04/2023,2023,30985,165,Manual,Petrol,5.8,11.0
101957,mazda,Mazda 6,white,03/2023,2023,34750,165,Manual,Petrol,6.5,1000.0
101958,mazda,Mazda 2,white,06/2023,2023,23900,92,Automatic,Hybrid,3.2,4.0
101959,mazda,Mazda CX-5,white,03/2023,2023,41990,194,Automatic,Petrol,7.6,1558.0
101960,mazda,Mazda CX-60,white,04/2023,2023,55995,254,Automatic,Diesel,5.3,5000.0
101961,mazda,Mazda CX-5,white,03/2023,2023,34990,165,Manual,Petrol,5.8,1200.0
101963,mazda,Mazda CX-30,white,04/2023,2023,32990,186,Automatic,Petrol,5.5,500.0
101964,mazda,Mazda CX-5,white,03/2023,2023,35990,165,Automatic,Petrol,6.6,100.0
101965,mazda,Mazda 6,white,03/2023,2023,41990,194,Automatic,Petrol,6.8,2148.0
101966,mazda,Mazda 6,white,03/2023,2023,42470,194,Automatic,Petrol,6.8,1079.0
101967,mazda,Mazda CX-5,white,05/2023,2023,39700,184,Automatic,Diesel,5.5,100.0
101968,mazda,Mazda CX-5,white,03/2023,2023,34980,165,Automatic,Petrol,5.9,10.0
101970,mazda,Mazda CX-5,white,03/2023,2023,35180,165,Automatic,Petrol,5.9,10.0
101971,mazda,Mazda CX-60,white,02/2023,2023,53690,200,Automatic,Diesel,4.8,1546.0
101972,mazda,Mazda 2,white,05/2023,2023,20488,92,Automatic,Hybrid,3.8,10.0
101973,mazda,Mazda 2,white,03/2023,2023,23750,116,Automatic,Petrol,2.9,5000.0
101974,mazda,Mazda 2,white,05/2023,2023,20488,92,Automatic,Hybrid,3.8,10.0
101975,mazda,Mazda 2,white,05/2023,2023,20488,92,Automatic,Hybrid,3.8,10.0
101976,mazda,Mazda 2,white,03/2023,2023,18640,90,Manual,Petrol,4.4,3500.0
101977,mazda,Mazda CX-5,white,01/2023,2023,40888,184,Automatic,Diesel,5.5,6812.0
101978,mazda,Mazda CX-5,white,05/2023,2023,42675,150,Automatic,Diesel,6.5,10.0
101979,mazda,Mazda CX-60,white,03/2023,2023,49760,200,Automatic,Diesel,5.0,2500.0
101980,mazda,Mazda CX-30,white,04/2023,2023,27950,122,Manual,Hybrid,5.2,261.0
101981,mazda,Mazda CX-5,white,02/2023,2023,32380,165,Manual,Petrol,6.0,4600.0
101982,mazda,Mazda 2,white,05/2023,2023,21950,90,Manual,Hybrid,4.4,188.0
101983,mazda,Mazda CX-60,white,03/2023,2023,51990,200,Automatic,Diesel Hybrid,5.0,4900.0
101984,mazda,Mazda 2,white,05/2023,2023,20488,92,Automatic,Hybrid,3.8,10.0
101985,mazda,Mazda CX-60,white,02/2023,2023,50890,200,Automatic,Diesel Hybrid,5.0,3200.0
101986,mazda,Mazda 2,white,06/2023,2023,16880,75,Manual,Petrol,4.4,250.0
101987,mazda,Mazda CX-60,white,02/2023,2023,54950,200,Automatic,Diesel Hybrid,5.0,2000.0
101988,mazda,Mazda 2,white,05/2023,2023,20688,92,Automatic,Hybrid,3.8,10.0
101989,mazda,Mazda CX-60,white,03/2023,2023,56950,328,Automatic,Hybrid,7.7,2500.0
101990,mazda,Mazda CX-60,white,03/2023,2023,49970,200,Automatic,Diesel Hybrid,5.0,5860.0
101991,mazda,Mazda 2,white,03/2023,2023,24990,116,Automatic,Hybrid,3.8,2000.0
101992,mazda,Mazda 2,white,04/2023,2023,26575,116,Automatic,Hybrid,3.8,999.0
101993,mazda,Mazda 2,white,03/2023,2023,22490,116,Automatic,Hybrid,3.8,3990.0
101994,mazda,Mazda CX-60,white,02/2023,2023,51450,200,Automatic,Diesel,5.0,8806.0
101995,mazda,Mazda 2,white,03/2023,2023,26980,92,Automatic,Hybrid,3.2,1.0
101996,mazda,Mazda CX-5,white,02/2023,2023,34900,150,Automatic,Diesel,5.5,2784.0
101997,mazda,Mazda 2,white,03/2023,2023,20960,90,Automatic,Petrol,4.7,200.0
101998,mazda,Mazda 2,white,03/2023,2023,28495,116,Automatic,Hybrid,4.0,99.0
101999,mazda,Mazda CX-5,white,05/2023,2023,39980,194,Automatic,Petrol,7.6,55.0
102000,mazda,Mazda,white,03/2023,2023,18990,90,Manual,Petrol,4.4,1732.0
102001,mazda,Mazda CX-60,white,03/2023,2023,51990,200,Automatic,Diesel,4.8,2000.0
102002,mazda,Mazda 2,white,05/2023,2023,20488,92,Automatic,Hybrid,3.8,10.0
102003,mazda,Mazda 2,white,04/2023,2023,18850,75,Manual,Petrol,4.4,450.0
102004,mazda,Mazda 2,white,05/2023,2023,20488,92,Automatic,Hybrid,3.8,10.0
102005,mazda,Mazda 2,white,03/2023,2023,18590,90,Manual,Petrol,4.4,21.0
102006,mazda,Mazda 2,white,05/2023,2023,20488,92,Automatic,Hybrid,3.8,10.0
102007,mazda,Mazda 2,white,03/2023,2023,17691,75,Manual,Petrol,4.4,2226.0
102008,mazda,Mazda CX-60,white,03/2023,2023,53990,200,Automatic,Diesel Hybrid,4.8,2000.0
102009,mazda,Mazda 2,white,03/2023,2023,26790,92,Automatic,Hybrid,3.8,10.0
102010,mazda,Mazda,white,03/2023,2023,22250,90,Manual,Petrol,4.7,1415.0
102011,mazda,Mazda CX-60,white,02/2023,2023,55250,200,Automatic,Diesel Hybrid,5.0,8559.0
102013,mazda,Mazda 2,white,05/2023,2023,20488,92,Automatic,Hybrid,3.8,10.0
102014,mazda,Mazda 2,white,05/2023,2023,20688,92,Automatic,Hybrid,3.8,10.0
102015,mazda,Mazda MX-5,white,03/2023,2023,29570,132,Manual,Petrol,6.1,3.0
102016,mazda,Mazda 2,white,03/2023,2023,24990,92,Automatic,Hybrid,3.2,1064.0
102017,mazda,Mazda 2,white,03/2023,2023,18950,90,Manual,Petrol,4.4,513.0
102019,mazda,Mazda 2,gold,03/2023,2023,23990,92,Automatic,Hybrid,2.9,9900.0
102020,mazda,Mazda 2,gold,03/2023,2023,25990,92,Automatic,Hybrid,3.8,8.0
126583,mercedes-benz,Mercedes-Benz CLA 250,blue,06/2021,2021,41589,224,Automatic,Petrol,6.8,30000.0
126586,mercedes-benz,Mercedes-Benz CLA 250,blue,06/2021,2021,41589,224,Automatic,Petrol,6.8,30000.0
126587,mercedes-benz,Mercedes-Benz GLB 250,blue,08/2021,2021,42950,224,Automatic,Petrol,6.6,12877.0
126588,mercedes-benz,Mercedes-Benz C 300,blue,01/2021,2021,36400,211,Automatic,Hybrid,1.6,30166.0
126591,mercedes-benz,Mercedes-Benz V 220,blue,06/2021,2021,54900,163,Automatic,Diesel,6.3,46921.0
126592,mercedes-benz,Mercedes-Benz Citan,blue,11/2021,2021,22848,95,Manual,Diesel,5.3,12996.0
126597,mercedes-benz,Mercedes-Benz C 400,blue,02/2021,2021,48950,333,Automatic,Petrol,9.3,11150.0
126598,mercedes-benz,Mercedes-Benz AMG GT,blue,08/2021,2021,161999,639,Automatic,Petrol,12.5,15336.0
126599,mercedes-benz,Mercedes-Benz C 200,blue,04/2021,2021,35990,184,Automatic,Petrol,5.9,27300.0
126600,mercedes-benz,Mercedes-Benz GLC 300,blue,12/2021,2021,55470,258,Automatic,Petrol,7.3,21354.0
126601,mercedes-benz,Mercedes-Benz E 200,blue,02/2021,2021,46650,197,Automatic,Petrol,7.1,12655.0
126603,mercedes-benz,Mercedes-Benz C 200,blue,08/2021,2021,47980,204,Automatic,Petrol,6.7,29000.0
126604,mercedes-benz,Mercedes-Benz C 300,blue,01/2021,2021,132090,245,Automatic,Diesel,4.7,22592.0
126605,mercedes-benz,Mercedes-Benz C 300,blue,11/2021,2021,64990,265,Automatic,Diesel,5.2,22799.0
126606,mercedes-benz,Mercedes-Benz GLE 63 AMG,blue,02/2021,2021,51885,612,Automatic,Petrol,11.5,17343.0
126607,mercedes-benz,Mercedes-Benz V 250,blue,04/2021,2021,158258,190,Automatic,Diesel,7.7,34900.0
126609,mercedes-benz,Mercedes-Benz GLS 63 AMG,blue,10/2021,2021,59850,612,Automatic,Petrol,11.9,42000.0
126610,mercedes-benz,Mercedes-Benz C 300,blue,11/2021,2021,41490,265,Automatic,Diesel,5.1,37886.0
126612,mercedes-benz,Mercedes-Benz A 35 AMG,blue,01/2021,2021,31436,306,Automatic,Petrol,7.4,12946.0
126613,mercedes-benz,Mercedes-Benz GLA 250,blue,04/2021,2021,49579,160,Automatic,Hybrid,1.6,23769.0
126614,mercedes-benz,Mercedes-Benz A 200,blue,07/2021,2021,37990,150,Automatic,Diesel,5.2,37806.0
126615,mercedes-benz,Mercedes-Benz GLC 200,blue,11/2021,2021,56488,197,Automatic,Petrol,8.6,11393.0
126616,mercedes-benz,Mercedes-Benz GLB 220,blue,03/2021,2021,48280,190,Automatic,Diesel,4.9,40033.0
126617,mercedes-benz,Mercedes-Benz E 220,blue,11/2021,2021,36990,194,Automatic,Diesel,5.3,7500.0
126618,mercedes-benz,Mercedes-Benz C 300,blue,11/2021,2021,45990,265,Automatic,Diesel,5.3,17776.0
126619,mercedes-benz,Mercedes-Benz CLA 250,blue,07/2021,2021,84850,224,Automatic,Petrol,6.3,7000.0
126620,mercedes-benz,Mercedes-Benz C 300,blue,04/2021,2021,68800,258,Automatic,Petrol,8.5,12500.0
126621,mercedes-benz,Mercedes-Benz A 250,blue,03/2021,2021,31690,160,Automatic,Hybrid,1.0,13254.0
126622,mercedes-benz,Mercedes-Benz CLA 200,blue,07/2021,2021,33850,163,Manual,Petrol,6.0,7570.0
126623,mercedes-benz,Mercedes-Benz GLC 200,blue,02/2021,2021,45950,211,Automatic,Petrol,7.3,22400.0
126625,mercedes-benz,Mercedes-Benz V 250,blue,08/2021,2021,62491,190,Automatic,Diesel,8.4,49800.0
126626,mercedes-benz,Mercedes-Benz C 300,blue,12/2021,2021,54941,265,Automatic,Diesel,5.3,18725.0
126627,mercedes-benz,Mercedes-Benz E 300,blue,11/2021,2021,50990,194,Automatic,Diesel Hybrid,1.3,8212.0
126628,mercedes-benz,Mercedes-Benz A 35 AMG,blue,03/2021,2021,48990,306,Automatic,Petrol,7.2,20757.0
126629,mercedes-benz,Mercedes-Benz GLC 200,blue,07/2021,2021,47980,197,Automatic,Petrol,7.2,47500.0
126630,mercedes-benz,Mercedes-Benz E 300,blue,01/2021,2021,42950,306,Automatic,Diesel,1.4,74000.0
126631,mercedes-benz,Mercedes-Benz GLE 350,blue,11/2021,2021,78995,272,Automatic,Diesel,6.7,19000.0
126632,mercedes-benz,Mercedes-Benz GLC 200,blue,12/2021,2021,48780,197,Automatic,Petrol,7.6,9171.0
126633,mercedes-benz,Mercedes-Benz C 220,blue,10/2021,2021,40999,200,Automatic,Diesel,5.0,49000.0
126634,mercedes-benz,Mercedes-Benz B 200,blue,07/2021,2021,36500,150,Automatic,Diesel,5.0,14000.0
126636,mercedes-benz,Mercedes-Benz E 63 AMG,blue,08/2021,2021,107398,612,Automatic,Petrol,11.6,33788.0
126638,mercedes-benz,Mercedes-Benz GLC 43 AMG,blue,06/2021,2021,63990,390,Automatic,Petrol,8.7,24640.0
126639,mercedes-benz,Mercedes-Benz G 63 AMG,blue,08/2021,2021,203980,585,Automatic,Petrol,14.4,8717.0
126640,mercedes-benz,Mercedes-Benz E 450,blue,09/2021,2021,62990,367,Automatic,Petrol,8.5,18091.0
126641,mercedes-benz,Mercedes-Benz C 220,blue,02/2021,2021,31500,194,Automatic,Diesel,4.4,60319.0
126644,mercedes-benz,Mercedes-Benz C 200,blue,03/2021,2021,43699,184,Automatic,Petrol,6.4,60000.0
126646,mercedes-benz,Mercedes-Benz E 400,blue,12/2021,2021,52990,330,Automatic,Diesel,6.6,45907.0
126647,mercedes-benz,Mercedes-Benz V 250,blue,09/2021,2021,60549,190,Automatic,Diesel,6.4,31600.0
126650,mercedes-benz,Mercedes-Benz C 300,blue,01/2021,2021,41990,258,Automatic,Petrol,7.5,46794.0
126651,mercedes-benz,Mercedes-Benz E 220,blue,02/2021,2021,41300,194,Automatic,Diesel,6.1,37360.0
126652,mercedes-benz,Mercedes-Benz A 200,blue,01/2021,2021,28800,150,Automatic,Diesel,5.0,70247.0
126653,mercedes-benz,Mercedes-Benz GLC 300,blue,11/2021,2021,52990,194,Automatic,Diesel Hybrid,1.8,13262.0
126654,mercedes-benz,Mercedes-Benz GLC 220,blue,05/2021,2021,41450,194,Automatic,Diesel,5.2,99140.0
126655,mercedes-benz,Mercedes-Benz C 200,blue,04/2021,2021,42990,184,Automatic,Petrol,7.5,35365.0
126657,mercedes-benz,Mercedes-Benz V 220,blue,04/2021,2021,54486,163,Automatic,Diesel,6.3,19318.0
126659,mercedes-benz,Mercedes-Benz E 300,blue,11/2021,2021,45990,211,Automatic,Hybrid,1.7,25347.0
126660,mercedes-benz,Mercedes-Benz A 35 AMG,blue,07/2021,2021,44750,306,Automatic,Petrol,7.4,14567.0
126661,mercedes-benz,Mercedes-Benz CLA 250,blue,02/2021,2021,45880,224,Automatic,Petrol,7.3,31456.0
126662,mercedes-benz,Mercedes-Benz AMG GT,blue,07/2021,2021,169990,639,Automatic,Petrol,12.5,4529.0
126663,mercedes-benz,Mercedes-Benz AMG GT,blue,07/2021,2021,167990,639,Automatic,Petrol,12.5,3394.0
126664,mercedes-benz,Mercedes-Benz V 250,blue,04/2021,2021,59850,190,Automatic,Diesel,6.4,39741.0
126665,mercedes-benz,Mercedes-Benz E 300,blue,03/2021,2021,65340,258,Automatic,Petrol,7.3,42677.0
126667,mercedes-benz,Mercedes-Benz E 220,blue,11/2021,2021,56488,194,Automatic,Diesel,5.3,7500.0
126668,mercedes-benz,Mercedes-Benz C 200,blue,02/2021,2021,47880,184,Automatic,Petrol,7.6,16232.0
126669,mercedes-benz,Mercedes-Benz C 300,blue,08/2021,2021,60999,258,Automatic,Petrol,7.0,2032.0
126670,mercedes-benz,Mercedes-Benz A 200,blue,01/2021,2021,33479,163,Automatic,Petrol,6.0,17889.0
126671,mercedes-benz,Mercedes-Benz C 200,blue,12/2021,2021,36299,163,Automatic,Diesel,4.4,65611.0
126672,mercedes-benz,Mercedes-Benz V 250,blue,01/2021,2021,61995,190,Automatic,Diesel,7.9,14575.0
126673,mercedes-benz,Mercedes-Benz V 220,blue,04/2021,2021,62990,163,Automatic,Diesel,6.0,31500.0
126674,mercedes-benz,Mercedes-Benz A 250,blue,04/2021,2021,35890,160,Automatic,Hybrid,1.0,29312.0
126675,mercedes-benz,Mercedes-Benz GLE 350,blue,10/2021,2021,69930,211,Automatic,Hybrid,1.0,57836.0
126676,mercedes-benz,Mercedes-Benz CLA 200,blue,01/2021,2021,38880,163,Automatic,Petrol,5.7,13186.0
126678,mercedes-benz,Mercedes-Benz C 220,blue,12/2021,2021,37990,200,Automatic,Diesel,4.6,43200.0
126680,mercedes-benz,Mercedes-Benz V 220,blue,08/2021,2021,55749,163,Automatic,Diesel,6.3,11700.0
126681,mercedes-benz,Mercedes-Benz Vito,blue,09/2021,2021,61950,237,Automatic,Diesel,6.3,29300.0
126682,mercedes-benz,Mercedes-Benz C 300,blue,06/2021,2021,37190,194,Automatic,Diesel Hybrid,1.4,46000.0
126683,mercedes-benz,Mercedes-Benz C 300,blue,01/2021,2021,36980,245,Automatic,Diesel,5.7,32900.0
126685,mercedes-benz,Mercedes-Benz G 63 AMG,blue,05/2021,2021,189900,585,Automatic,Petrol,14.4,35600.0
126686,mercedes-benz,Mercedes-Benz GLC 300,blue,06/2021,2021,54770,258,Automatic,Petrol,7.2,19600.0
126687,mercedes-benz,Mercedes-Benz V 250,blue,03/2021,2021,74990,190,Automatic,Diesel,6.7,11662.0
126688,mercedes-benz,Mercedes-Benz GLE 350,blue,06/2021,2021,77800,272,Automatic,Diesel,6.8,15995.0
126689,mercedes-benz,Mercedes-Benz V 250,blue,05/2021,2021,67777,190,Automatic,Diesel,8.3,51013.0
126690,mercedes-benz,Mercedes-Benz A 200,blue,01/2021,2021,32700,150,Automatic,Diesel,4.6,31500.0
126691,mercedes-benz,Mercedes-Benz B 200,blue,12/2021,2021,34980,163,Automatic,Petrol,5.4,35351.0
126692,mercedes-benz,Mercedes-Benz E 220,blue,06/2021,2021,41235,194,Automatic,Diesel,5.6,39163.0
126693,mercedes-benz,Mercedes-Benz E 63 AMG,blue,05/2021,2021,118900,612,Automatic,Petrol,11.9,29354.0
126694,mercedes-benz,Mercedes-Benz V 250,blue,08/2021,2021,65880,190,Automatic,Diesel,7.7,22850.0
126695,mercedes-benz,Mercedes-Benz V 250,blue,08/2021,2021,65880,190,Automatic,Diesel,7.7,22850.0
126699,mercedes-benz,Mercedes-Benz C 200,blue,03/2021,2021,47990,184,Automatic,Petrol,6.4,10573.0
126700,mercedes-benz,Mercedes-Benz E 220,blue,06/2021,2021,42454,194,Automatic,Diesel,5.6,26375.0
126701,mercedes-benz,Mercedes-Benz C 200,blue,06/2021,2021,27699,160,Automatic,Diesel,4.4,81372.0
126702,mercedes-benz,Mercedes-Benz C 200,blue,03/2021,2021,47790,184,Automatic,Petrol,6.4,10573.0
126703,mercedes-benz,Mercedes-Benz E 200,blue,11/2021,2021,48430,197,Automatic,Petrol,7.9,16050.0
126707,mercedes-benz,Mercedes-Benz A 250,bronze,12/2021,2021,39827,224,Automatic,Petrol,6.2,16305.0
126708,mercedes-benz,Mercedes-Benz CLA 200,bronze,03/2021,2021,29990,163,Manual,Petrol,5.8,11858.0
126709,mercedes-benz,Mercedes-Benz A 250,bronze,12/2021,2021,39627,224,Automatic,Petrol,6.2,16305.0
126711,mercedes-benz,Mercedes-Benz A 35 AMG,bronze,10/2021,2021,40979,306,Automatic,Petrol,7.6,19558.0
126712,mercedes-benz,Mercedes-Benz A 200,bronze,07/2021,2021,29998,163,Automatic,Petrol,5.2,15819.0
126713,mercedes-benz,Mercedes-Benz CLA 250,bronze,10/2021,2021,35990,160,Automatic,Hybrid,1.1,32663.0
126714,mercedes-benz,Mercedes-Benz B 250,bronze,12/2021,2021,34990,160,Automatic,Hybrid,1.3,16154.0
126715,mercedes-benz,Mercedes-Benz GLB 220,bronze,12/2021,2021,44990,190,Automatic,Diesel,5.4,12747.0
126716,mercedes-benz,Mercedes-Benz A 200,bronze,07/2021,2021,30198,163,Automatic,Petrol,5.2,15819.0
